web-scraper-order,web-scraper-start-url,answers,pagination,pagination-href,clues
"1616688017-174107","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Standing by : ONICE"
"1616688008-173723","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DADA","","",""
"1616688017-174172","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Mars, for one : CANDYBAR"
"1616688017-174208","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Got loaded : TIEDONEON"
"1616688017-174073","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173999","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ANIMOSITY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173955","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GSPOT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173935","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","51"
"1616688017-174123","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Harvey of Hollywood : KEITEL"
"1616688017-174234","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Brisk pace : TROT"
"1616688008-173725","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DEEDS","","",""
"1616688008-173875","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","2"
"1616688008-173850","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","50"
"1616688008-173839","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Question asked regarding two red-carpet photos of those named in the starred clues? : WHOWOREITBETTER"
"1616688017-174093","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173730","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ALAN","","",""
"1616688017-174186","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Reaction to hilarity, maybe : SNORT"
"1616688017-173970","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174028","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SIDCAESAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174210","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Cons : PRISONERS"
"1616688017-174010","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174061","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174236","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Estadio cheer : OLE"
"1616688017-173965","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NOLTE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173787","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-173998","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173897","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","15"
"1616688017-174100","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","9"
"1616688008-173793","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174207","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","31"
"1616688008-173898","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Writer Larsson : STIEG"
"1616688017-174128","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","32"
"1616688008-173671","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SAILORSUIT","","",""
"1616688017-174025","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173977","https://www.xwordinfo.com/Crossword?date=03/24/2021",": KEITEL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174019","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEST","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173830","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","29"
"1616688008-173845","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Wrestler Flair : RIC"
"1616688017-174227","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","45"
"1616688017-174151","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Grocery product with orange packaging : TANG"
"1616688008-173753","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174144","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","47"
"1616688008-173870","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","68"
"1616688008-173760","https://www.xwordinfo.com/Crossword?date=03/24/2021",": VENTS","","",""
"1616688008-173930","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Scrap : SETTO"
"1616688017-174015","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RASP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173718","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173719","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OILIER","","",""
"1616688008-173699","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RIC","","",""
"1616688008-173857","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","___ card, part of a wedding invitation : RSVP"
"1616688008-173704","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173904","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Certain court plea, in brief : NOLO"
"1616688008-173943","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","58"
"1616688008-173750","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAIRS","","",""
"1616688008-173838","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","38"
"1616688008-173814","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","16"
"1616688017-174142","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","46"
"1616688017-174040","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SNORT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173951","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PECS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173758","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NOLO","","",""
"1616688017-174004","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173821","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Writing sister of Charlotte and Emily : ANNE"
"1616688008-173734","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SAO","","",""
"1616688008-173673","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEVI","","",""
"1616688017-174020","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174173","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","4"
"1616688008-173777","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173878","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Driver's danger : BLINDSPOT"
"1616688008-173909","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","28"
"1616688017-174082","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FISCAL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173776","https://www.xwordinfo.com/Crossword?date=03/24/2021",": WHITESEA","","",""
"1616688017-174072","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PET","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174080","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LILACS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174103","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Brazilian export : ACAI"
"1616688008-173695","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SETH","","",""
"1616688017-174194","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Now we're in the Phanerozoic one : EON"
"1616688017-174001","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TOADY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173979","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NED","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174124","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","29"
"1616688008-173706","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174140","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","44"
"1616688017-174022","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAW","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174089","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174054","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ROEG","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173682","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173693","https://www.xwordinfo.com/Crossword?date=03/24/2021",": WHOWOREITBETTER","","",""
"1616688008-173809","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Title character of a John Irving novel : GARP"
"1616688008-173670","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173739","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174193","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","18"
"1616688008-173806","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","4"
"1616688008-173679","https://www.xwordinfo.com/Crossword?date=03/24/2021",": INGEAR","","",""
"1616688017-174114","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","21"
"1616688008-173913","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","33"
"1616688017-174113","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Pest control brand : DCON"
"1616688008-173689","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEARN","","",""
"1616688017-174026","https://www.xwordinfo.com/Crossword?date=03/24/2021",": CANDYBAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174188","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Enter all together : PILEIN"
"1616688008-173802","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RID","","",""
"1616688008-173792","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ONDVD","","",""
"1616688008-173837","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Locale of the annual Nobel Peace Prize ceremony : OSLO"
"1616688017-174240","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Destination of Finnish mail that's addressed to ""Yhdysvallat"" : USA"
"1616688017-174034","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LOU","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174136","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","39"
"1616688017-173973","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EFFECTIVE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173795","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174053","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173842","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","43"
"1616688008-173841","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","First name among late-night TV hosts : SETH"
"1616688008-173799","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174060","https://www.xwordinfo.com/Crossword?date=03/24/2021",": KINDEST","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173939","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","53"
"1616688008-173790","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OMNIA","","",""
"1616688008-173720","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173747","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-173966","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173762","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAWS","","",""
"1616688008-173847","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Should that be the case : IFSO"
"1616688017-174041","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173748","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RIVAL","","",""
"1616688017-174084","https://www.xwordinfo.com/Crossword?date=03/24/2021",": METRO","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173775","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-173959","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ATOP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174121","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Legal cover-up? : ROBE"
"1616688017-174016","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174006","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173686","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174057","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174120","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","27"
"1616688008-173691","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OSLO","","",""
"1616688008-173931","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","49"
"1616688008-173735","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174096","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SPY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173660","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173932","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Podcaster Maron : MARC"
"1616688008-173794","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ADELE","","",""
"1616688008-173945","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","59"
"1616688008-173683","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PASSON","","",""
"1616688008-173874","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Org. with Perseverance : NASA"
"1616688008-173813","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Alternatives to windows? : AISLES"
"1616688017-174203","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","26"
"1616688008-173803","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173940","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Rolling in the Deep"" hitmaker : ADELE"
"1616688017-174037","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173896","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Figure skating category : PAIRS"
"1616688017-174031","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173696","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173869","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Duchamp's art movement : DADA"
"1616688008-173770","https://www.xwordinfo.com/Crossword?date=03/24/2021",": STRESSOUT","","",""
"1616688008-173907","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","27"
"1616688017-174017","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ITSON","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174007","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ABATE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173780","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EDAM","","",""
"1616688008-173925","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","41"
"1616688008-173918","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Luau loops : LEIS"
"1616688008-173917","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","36"
"1616688017-174065","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173852","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","55"
"1616688008-173891","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","10"
"1616688008-173817","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Donald Duck or Popeye? : SAILORSUIT"
"1616688008-173749","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173879","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","4"
"1616688008-173903","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","25"
"1616688008-173677","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LAT","","",""
"1616688017-174174","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","""It's a Mad, Mad, Mad, Mad World"" co-star : SIDCAESAR"
"1616688008-173860","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","61"
"1616688008-173846","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","45"
"1616688017-174202","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Start of a counting-out rhyme : EENY"
"1616688008-173829","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Hand down : PASSON"
"1616688017-174217","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","39"
"1616688017-174242","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","One role for Harriet Tubman in the Civil War : SPY"
"1616688008-173916","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Worry to exhaustion : STRESSOUT"
"1616688017-174095","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174094","https://www.xwordinfo.com/Crossword?date=03/24/2021",": USA","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174146","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","49"
"1616688008-173820","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","20"
"1616688017-174014","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173680","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173778","https://www.xwordinfo.com/Crossword?date=03/24/2021",": BALANCED","","",""
"1616688017-174059","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173981","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FEASTING","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174102","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","14"
"1616688008-173669","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ARIA","","",""
"1616688008-173726","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173912","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Classic name in children's literature : AESOP"
"1616688008-173808","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","9"
"1616688017-174138","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","41"
"1616688017-174075","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173764","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASHE","","",""
"1616688008-173779","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173902","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Grp. opposed by March for Our Lives : NRA"
"1616688017-173983","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PEP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174086","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TAT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174097","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","They can be found just above a six-pack : PECS"
"1616688008-173678","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173685","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EGAD","","",""
"1616688008-173722","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173697","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SOSAD","","",""
"1616688017-174126","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","30"
"1616688017-174071","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173737","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173774","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ORCA","","",""
"1616688017-174204","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Fruit that's usually dried before consumption : FIG"
"1616688008-173936","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Labor ___ vincit"" (Oklahoma's state motto) : OMNIA"
"1616688017-173969","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ISUREAM","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174139","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Up to : TIL"
"1616688017-174042","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PILEIN","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173849","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","San Diego suburb : LAMESA"
"1616688017-174051","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173833","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Danger for Indiana Jones : ASP"
"1616688008-173873","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Bear in a 2012 comedy : TED"
"1616688008-173663","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GARP","","",""
"1616688017-174056","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EENY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174187","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","11"
"1616688017-174158","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","59"
"1616688008-173786","https://www.xwordinfo.com/Crossword?date=03/24/2021",": MARC","","",""
"1616688008-173702","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173731","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173914","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Home to the Christ the Redeemer statue, in brief : RIO"
"1616688008-173895","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","12"
"1616688008-173675","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ANNE","","",""
"1616688017-174185","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","10"
"1616688008-173721","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPS","","",""
"1616688017-174191","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","13"
"1616688017-174036","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPLIFT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173920","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Subject of the 2013 documentary ""Blackfish"" : ORCA"
"1616688017-174125","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Composer Rorem : NED"
"1616688008-173947","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","62"
