web-scraper-order,web-scraper-start-url,answers,pagination,pagination-href,clues
"1616687240-173389","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EFFECTIVE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173432","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173376","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173635","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173458","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PILEIN","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173599","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173497","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173402","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173284","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173280","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173350","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Sphere :"
"1616687234-173126","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173574","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173259","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Boo-hoo"" :"
"1616687234-173101","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EGAD","","",""
"1616687240-173391","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ROBE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173341","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173640","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Shortly :"
"1616687240-173559","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Brouhaha :"
"1616687234-173146","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ALAN","","",""
"1616687240-173639","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173540","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173543","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687234-173127","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RSVP","","",""
"1616687240-173532","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173452","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPLIFT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173427","https://www.xwordinfo.com/Crossword?date=03/24/2021",": MICRO","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173238","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173567","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Grocery product with orange packaging :"
"1616687234-173136","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173129","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ENDS","","",""
"1616687234-173227","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Is that ___?"" :"
"1616687240-173603","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173275","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","On a magnet they're called poles :"
"1616687234-173265","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","San Diego suburb :"
"1616687240-173418","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173387","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ARYAN","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173562","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173345","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173245","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Hand down :"
"1616687234-173124","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173650","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Brisk pace :"
"1616687240-173552","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173343","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173584","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Boxer's mitt? :"
"1616687240-173534","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173625","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173469","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173656","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Destination of Finnish mail that's addressed to ""Yhdysvallat"" :"
"1616687240-173539","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Harvey of Hollywood :"
"1616687240-173394","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173450","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LOU","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173296","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","___ Paulo :"
"1616687234-173219","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173475","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173344","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Manipulate the outcome of :"
"1616687234-173106","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173592","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Knitter's need :"
"1616687240-173512","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SPY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173205","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173307","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173547","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Like many Bigfoot photos :"
"1616687240-173470","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ROEG","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173621","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173237","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Writing sister of Charlotte and Emily :"
"1616687234-173160","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GALGADOT","","",""
"1616687234-173163","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173368","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173404","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173189","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173329","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173323","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173130","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173140","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173466","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SEEPOUT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173577","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Carver's tool :"
"1616687240-173548","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173433","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ITSON","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173171","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173441","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173354","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Available for home viewing, in a way :"
"1616687234-173360","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Use a Juul, say :"
"1616687234-173242","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173142","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173249","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Danger for Indiana Jones :"
"1616687240-173655","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173383","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DCON","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173474","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIG","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173236","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173608","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Swarmed :"
"1616687234-173191","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173108","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173155","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173262","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173335","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173268","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173285","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Duchamp's art movement :"
"1616687234-173194","https://www.xwordinfo.com/Crossword?date=03/24/2021",": BALANCED","","",""
"1616687234-173169","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173273","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","___ card, part of a wedding invitation :"
"1616687234-173365","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173215","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173442","https://www.xwordinfo.com/Crossword?date=03/24/2021",": CANDYBAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173451","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173287","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Monopoly stack :"
"1616687240-173492","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TATAMI","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173607","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173267","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Michael Darling or Baby Smurf? :"
"1616687240-173517","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Area named for gynecologist Ernst Gräfenberg :"
"1616687240-173597","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173107","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OSLO","","",""
"1616687234-173364","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Cleansed (of) :"
"1616687240-173576","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173566","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173128","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173485","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173616","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Director Nicolas :"
"1616687234-173302","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Comic strip antagonist with massive arms :"
"1616687240-173560","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173118","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173476","https://www.xwordinfo.com/Crossword?date=03/24/2021",": KINDEST","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173310","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Compete with :"
"1616687240-173649","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173637","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173353","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173464","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EON","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173235","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","One of Jacob's 12 sons :"
"1616687234-173116","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173361","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173435","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEST","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173530","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173425","https://www.xwordinfo.com/Crossword?date=03/24/2021",": COURTEOUS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173224","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173166","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAIRS","","",""
"1616687240-173428","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173095","https://www.xwordinfo.com/Crossword?date=03/24/2021",": INGEAR","","",""
"1616687234-173349","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173590","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","""It's a Mad, Mad, Mad, Mad World"" co-star :"
"1616687234-173188","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEIS","","",""
"1616687240-173561","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687240-173436","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173204","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIELD","","",""
"1616687234-173318","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Grp. opposed by March for Our Lives :"
"1616687234-173157","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173510","https://www.xwordinfo.com/Crossword?date=03/24/2021",": USA","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173161","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173250","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173228","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173536","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173270","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173319","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173554","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173363","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173619","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173633","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173083","https://www.xwordinfo.com/Crossword?date=03/24/2021",": AISLES","","",""
"1616687240-173511","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173320","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Certain court plea, in brief :"
"1616687240-173598","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Raise :"
"1616687240-173375","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ATOP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173306","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Wonder-ful actress? :"
"1616687234-173197","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173231","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Diva's delivery :"
"1616687240-173390","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173085","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ARIA","","",""
"1616687234-173317","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173506","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OLE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173168","https://www.xwordinfo.com/Crossword?date=03/24/2021",": STIEG","","",""
"1616687234-173266","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173366","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","They're made of mins. :"
"1616687234-173137","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPS","","",""
"1616687234-173264","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173208","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ONDVD","","",""
"1616687240-173504","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TROT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173487","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173263","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Should that be the case :"
"1616687240-173535","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687234-173207","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173569","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Go from worse to bad, say :"
"1616687234-173261","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Wrestler Flair :"
"1616687240-173588","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Mars, for one :"
"1616687240-173374","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173646","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Union Station-Dupont Circle connector, in D.C. :"
"1616687234-173138","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173312","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Figure skating category :"
"1616687234-173192","https://www.xwordinfo.com/Crossword?date=03/24/2021",": WHITESEA","","",""
"1616687234-173084","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173355","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173515","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","China/North Korea border river :"
"1616687240-173411","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DEFEAT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173444","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SIDCAESAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173103","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASP","","",""
"1616687240-173578","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173496","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LILACS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173252","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173290","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Org. with Perseverance :"
"1616687240-173601","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173439","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173314","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Writer Larsson :"
"1616687234-173277","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Inspector Gadget or McGruff the Crime Dog? :"
"1616687240-173378","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173415","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ANIMOSITY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173615","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173164","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RIVAL","","",""
"1616687240-173481","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173154","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASSAM","","",""
"1616687234-173281","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","More slick :"
"1616687234-173149","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173233","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Donald Duck or Popeye? :"
"1616687234-173125","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DAN","","",""
"1616687234-173214","https://www.xwordinfo.com/Crossword?date=03/24/2021",": VAPE","","",""
"1616687234-173198","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIX","","",""
"1616687240-173527","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Nick who voices Kuiil on ""The Mandalorian"" :"
"1616687240-173642","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Flowers that ""in the dooryard bloom'd,"" in a Whitman poem :"
"1616687234-173079","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GARP","","",""
"1616687234-173202","https://www.xwordinfo.com/Crossword?date=03/24/2021",": MARC","","",""
"1616687240-173381","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NOLTE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173472","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EENY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173211","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173199","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173431","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RASP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173332","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Worry to exhaustion :"
"1616687240-173587","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173220","https://www.xwordinfo.com/Crossword?date=03/24/2021",": HRS","","",""
"1616687240-173457","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173178","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAWS","","",""
"1616687240-173397","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FEASTING","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173600","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Escalate to the extreme :"
